Points,Weights
"[0.35572654 0.7960207  0.28372878 0.5796875  0.766749   0.29656056
 0.1927595  0.68287593 0.41050857 0.6363271  0.62944794 0.98990697
 0.8569752  0.86219513 0.93194526 0.7826431  0.25485143 0.36675143
 0.74625    0.67465764 0.41539627]",0.023255814
"[0.3896439  0.05780318 0.20881039 0.5338612  0.19095455 0.3058336
 0.5263347  0.1236949  0.22289415 0.7076793  0.10167848 0.20455267
 0.75339377 0.20467985 0.03338836 0.5061321  0.03619122 0.36380675
 0.3241469  0.21595863 0.8730765 ]",0.023255814
"[0.5375423  0.03599749 0.79313976 0.7661169  0.17407495 0.6652568
 0.8605756  0.6430089  0.3978349  0.39796737 0.9206134  0.85974395
 0.30453953 0.7622585  0.04221935 0.58040905 0.42067024 0.17423864
 0.28321496 0.48091334 0.33748493]",0.023255814
"[0.04925323 0.57380944 0.15445563 0.2537138  0.92126185 0.45963877
 0.00997666 0.9371209  0.8292729  0.906236   0.2994229  0.7554728
 0.46261343 0.95721716 0.78717244 0.7270165  0.50958127 0.31241307
 0.16433494 0.27739763 0.23159832]",0.023255814
"[0.6152697  0.20952843 0.21974562 0.16123988 0.18235186 0.02406535
 0.3170609  0.29203436 0.22483566 0.12479332 0.33433077 0.46813446
 0.39794648 0.84930485 0.09677996 0.07876343 0.46481368 0.5732496
 0.8179952  0.18899897 0.6815514 ]",0.023255814
"[0.25661558 0.34719592 0.4582948  0.4098844  0.7258264  0.72161937
 0.9081164  0.07022278 0.1323431  0.7496824  0.24922796 0.16583477
 0.9954527  0.28897277 0.681557   0.664693   0.7698582  0.97357494
 0.5039777  0.47905663 0.1517419 ]",0.023255814
"[0.8762438  0.9322018  0.62841177 0.3166321  0.88102293 0.08426814
 0.24900624 0.4349149  0.5174048  0.7415096  0.14756729 0.65006363
 0.06588016 0.96577525 0.3879771  0.9215664  0.5913418  0.09905507
 0.6639072  0.35407552 0.7254784 ]",0.023255814
"[0.9652213  0.5235908  0.33253652 0.16539195 0.81711674 0.3964502
 0.2988283  0.3470659  0.8247941  0.31563047 0.8516749  0.24624223
 0.9440771  0.8843469  0.91196847 0.03155426 0.59756494 0.6806142
 0.10070895 0.6155775  0.34463546]",0.023255814
"[0.74417305 0.11460867 0.97328275 0.3890584  0.59093904 0.78471273
 0.4832937  0.6506831  0.25472644 0.28259063 0.0119496  0.6058837
 0.2711786  0.44302085 0.68517023 0.17635864 0.14998369 0.74226487
 0.7216152  0.98362684 0.57734835]",0.023255814
"[0.23079644 0.72861636 0.9767667  0.8639896  0.9225209  0.4949709
 0.20286709 0.09185217 0.8975887  0.9856676  0.54761755 0.8563502
 0.02560444 0.9326863  0.10889379 0.4495615  0.18911158 0.01459675
 0.95642316 0.6834824  0.5613409 ]",0.023255814
"[0.6061437  0.19543797 0.3224293  0.02954438 0.5360099  0.06271378
 0.10720137 0.91646594 0.3471031  0.36449856 0.29259172 0.9299176
 0.33932987 0.60702187 0.9367893  0.6420439  0.80766916 0.49581465
 0.05443712 0.05616802 0.59492815]",0.023255814
"[0.98098075 0.1746396  0.26786187 0.7377371  0.71312416 0.5176598
 0.4553122  0.8306469  0.5367965  0.71444935 0.697139   0.71838737
 0.08565851 0.24779506 0.48993257 0.41806433 0.7107114  0.7825376
 0.2853718  0.8236791  0.0904072 ]",0.023255814
"[0.3431196  0.0114044  0.02811847 0.18646665 0.7485094  0.8788704
 0.5022863  0.731308   0.9658997  0.44186214 0.38369673 0.28942344
 0.64086986 0.19879457 0.29701263 0.5947639  0.52041304 0.60064334
 0.9356004  0.4626106  0.5523516 ]",0.023255814
"[0.24605276 0.7872142  0.06080926 0.23810071 0.7115566  0.81434876
 0.59483296 0.03372237 0.4418473  0.05124844 0.76453    0.32643858
 0.9799335  0.8339048  0.87682873 0.54330087 0.12265597 0.8548155
 0.95362854 0.6322066  0.3747656 ]",0.023255814
"[0.59329337 0.9977582  0.8683824  0.20231463 0.11002759 0.98825586
 0.7321174  0.3033985  0.26123565 0.06697512 0.47547832 0.7753077
 0.9393369  0.79259646 0.31448862 0.06439071 0.3418347  0.8024676
 0.49168843 0.75993776 0.05101307]",0.023255814
"[0.02036688 0.18354028 0.79192245 0.57765424 0.5743592  0.3231339
 0.44779345 0.9221231  0.31726548 0.8330154  0.18675984 0.5688954
 0.29708573 0.3644199  0.48132017 0.19713373 0.3794538  0.29885462
 0.41198057 0.49661648 0.06192017]",0.023255814
"[0.82266647 0.44914398 0.74781877 0.7888774  0.95980537 0.3498073
 0.904152   0.8076374  0.87081265 0.7069594  0.39565617 0.29167742
 0.71137655 0.60702187 0.344371   0.31741008 0.76400524 0.1838738
 0.85544145 0.47833893 0.7311699 ]",0.023255814
"[0.07640074 0.42760822 0.9399081  0.13977367 0.36357754 0.7391647
 0.3181618  0.24010192 0.96797603 0.89398414 0.54018915 0.8481077
 0.24458186 0.09613695 0.7505462  0.7132286  0.2540038  0.5833795
 0.4851796  0.14223152 0.04687489]",0.023255814
"[0.12984009 0.5669772  0.69175476 0.5439959  0.5659685  0.04819762
 0.55567354 0.53060764 0.6034231  0.29307595 0.0427966  0.7194798
 0.5010999  0.976173   0.535628   0.88503194 0.8585145  0.18780692
 0.27398852 0.4476697  0.79532015]",0.023255814
"[0.43284908 0.18743026 0.3591908  0.5035906  0.34792203 0.71802956
 0.7390895  0.18669832 0.05199707 0.45492402 0.95614606 0.02166324
 0.09627464 0.25       0.35480532 0.7333336  0.8434683  0.41575307
 0.94714206 0.39951277 0.8793904 ]",0.023255814
"[0.52347475 0.5095575  0.6490098  0.49368966 0.4619052  0.48702297
 0.6074489  0.4584682  0.5199693  0.5301166  0.47093436 0.33248788
 0.518112   0.4996239  0.4985297  0.41691914 0.5065256  0.5271651
 0.4485135  0.45725828 0.41947588]",0.023255814
