Points,Weights
"[0.8378314  0.7344628  0.41166478 0.39548072 0.6034165  0.6614181
 0.29159275 0.33584267 0.76804125 0.25431958 0.89452606 0.4809459
 0.8725033  0.05208459 0.35226095 0.8783638  0.13646798 0.35316825
 0.750208   0.21781744 0.24580866 0.87678957 0.87395424 0.6841105
 0.9561145  0.20777681 0.07774639 0.70873433 0.77407783 0.27553594
 0.5528353 ]",0.015873017
"[0.5320036  0.09506561 0.14577256 0.06542989 0.49584648 0.58195156
 0.5072218  0.57424617 0.06068886 0.46016812 0.4614339  0.554915
 0.19793488 0.07788678 0.7867802  0.3762621  0.9783545  0.5304255
 0.9444994  0.84908754 0.24061635 0.32903692 0.51927054 0.9680029
 0.47516087 0.1720493  0.30137187 0.44553095 0.38547075 0.7223129
 0.6497221 ]",0.015873017
"[0.18085939 0.10484036 0.39993784 0.87027586 0.03903241 0.13534634
 0.18180521 0.2813696  0.77544224 0.7559447  0.314901   0.9234298
 0.4031191  0.9068278  0.25766248 0.22566347 0.35705125 0.06540995
 0.24518335 0.1759526  0.14242877 0.33870754 0.47555545 0.62640995
 0.18316257 0.25160208 0.9792266  0.7464442  0.24707368 0.10435051
 0.05404507]",0.015873017
"[0.04790141 0.06380665 0.94735265 0.01436696 0.02496817 0.8688658
 0.9101892  0.75543714 0.25746083 0.2726374  0.3166407  0.20493633
 0.50565904 0.43687072 0.8570682  0.48886794 0.91634613 0.832145
 0.23786058 0.14955553 0.6829511  0.45286545 0.22683404 0.9590577
 0.61796844 0.02964106 0.6705778  0.6304774  0.2002735  0.20613116
 0.04335509]",0.015873017
"[0.442052   0.24148518 0.09799799 0.23535353 0.3438004  0.8766647
 0.51754284 0.7427905  0.08711065 0.6704568  0.8249957  0.15485935
 0.43982172 0.6208434  0.9798723  0.54758745 0.5684029  0.54138577
 0.02017123 0.07257177 0.7800405  0.64280283 0.6041593  0.3775559
 0.3460122  0.08432512 0.70587474 0.61191404 0.6052147  0.57837605
 0.498199  ]",0.015873017
"[0.29670098 0.9932768  0.57375085 0.69604737 0.9931163  0.69064975
 0.53065944 0.60478556 0.45329037 0.8805566  0.8327186  0.08835723
 0.95167124 0.52004504 0.3506065  0.9119012  0.80235624 0.9246994
 0.06033591 0.55343586 0.30021256 0.88653153 0.99329424 0.08752897
 0.0156465  0.32061994 0.9161419  0.80885667 0.04510096 0.02463291
 0.450717  ]",0.015873017
"[0.02334551 0.68534315 0.44197372 0.7995448  0.3508137  0.988926
 0.8237523  0.5297967  0.5485458  0.15844102 0.916213   0.56216496
 0.9445346  0.05880608 0.7035829  0.4565044  0.13804074 0.462527
 0.82292867 0.9504428  0.47570938 0.13764568 0.82156277 0.08215373
 0.70905995 0.32268745 0.9308141  0.03589766 0.15351394 0.73677313
 0.97330856]",0.015873017
"[0.9796154  0.3404627  0.99999416 0.4191133  0.7683663  0.274827
 0.38536528 0.6219484  0.9220522  0.45579743 0.051381   0.77920413
 0.08637411 0.9179222  0.6749454  0.9829625  0.2430345  0.5671353
 0.5310181  0.4183714  0.80277187 0.18306668 0.5752705  0.47177577
 0.38722822 0.77292204 0.33895025 0.1670472  0.86448616 0.25360456
 0.4080867 ]",0.015873017
"[0.1234912  0.07062718 0.6849523  0.78573257 0.29477364 0.3785887
 0.27870697 0.7351055  0.61687523 0.47262755 0.92019135 0.9030898
 0.6354816  0.46018848 0.027666   0.8083282  0.10513441 0.6026917
 0.02958017 0.71674323 0.7488576  0.17432857 0.6770275  0.44650123
 0.5766354  0.37428913 0.87245166 0.8050388  0.95272726 0.78833437
 0.6227942 ]",0.015873017
"[0.79061985 0.9045714  0.04583707 0.67369884 0.2663725  0.22947748
 0.7785744  0.05861733 0.329304   0.3787419  0.86751866 0.0787754
 0.41907686 0.36974    0.5396446  0.28247392 0.42800766 0.22881515
 0.8204104  0.15207955 0.8350803  0.77301484 0.42352614 0.9777638
 0.8763522  0.6956133  0.99868995 0.6705498  0.33389688 0.90607715
 0.7070438 ]",0.015873017
"[0.76774734 0.66454476 0.65131956 0.724422   0.9939272  0.92936146
 0.6319739  0.16527733 0.07950325 0.05935387 0.74984926 0.636077
 0.8693271  0.82763004 0.1749947  0.67730033 0.6334108  0.11281846
 0.6489993  0.0442842  0.41514745 0.88042754 0.5859749  0.39874026
 0.9245794  0.78563696 0.1795666  0.32414612 0.9575114  0.43846774
 0.15707335]",0.015873017
"[0.25908    0.26879433 0.10144576 0.92262137 0.20361023 0.37867853
 0.41266364 0.253254   0.9513492  0.18000664 0.3807359  0.8698234
 0.50555366 0.44072467 0.38049957 0.05982433 0.11804119 0.2454593
 0.04418519 0.47122046 0.2080693  0.60683024 0.5650091  0.19780566
 0.23880222 0.92984504 0.78646964 0.06936657 0.74864155 0.5026032
 0.17532642]",0.015873017
"[0.96845144 0.3188852  0.92066824 0.22543085 0.13166489 0.37382972
 0.845756   0.7586793  0.7085554  0.6520299  0.03662395 0.73727506
 0.47036502 0.2041251  0.75246423 0.5648927  0.32799634 0.23188062
 0.04877472 0.7535939  0.6756171  0.05759092 0.9226412  0.8241418
 0.7301494  0.46311125 0.6554498  0.74724007 0.6718427  0.9159475
 0.20477471]",0.015873017
"[0.26320738 0.71611744 0.5237313  0.33231264 0.9685289  0.32805574
 0.54297847 0.05172647 0.63786834 0.21622081 0.17679158 0.04681674
 0.6847064  0.44444606 0.9599241  0.73389673 0.6186609  0.05555239
 0.29019454 0.65164787 0.63803726 0.971649   0.00915757 0.37800032
 0.80030924 0.39556402 0.2944433  0.9233058  0.73893446 0.7839673
 0.8535817 ]",0.015873017
"[0.33027813 0.5468452  0.75882846 0.15935759 0.8744959  0.06670363
 0.58799934 0.84129333 0.661526   0.7487157  0.24975225 0.9887657
 0.37574044 0.8846239  0.45437238 0.2644793  0.4108054  0.93098575
 0.45718396 0.57259476 0.49681193 0.10792772 0.37191257 0.7560088
 0.88594395 0.5555584  0.09268101 0.46545765 0.4102555  0.9699081
 0.15121436]",0.015873017
"[0.10092688 0.49968824 0.9328389  0.73956764 0.37183782 0.7744025
 0.2587776  0.52043396 0.00838081 0.64400333 0.04932508 0.74312663
 0.99303955 0.56791985 0.67849725 0.38210374 0.08011972 0.9069078
 0.26228762 0.76347625 0.0623657  0.6620368  0.833147   0.9096732
 0.29954854 0.05786829 0.25024557 0.83923024 0.31100243 0.3099388
 0.5094205 ]",0.015873017
"[0.47814012 0.09547307 0.6620057  0.41160366 0.8046506  0.03661856
 0.45130673 0.20167552 0.6488272  0.3808316  0.66036993 0.52322173
 0.09782495 0.2863223  0.9435506  0.61160284 0.47685635 0.81787896
 0.24478106 0.01630271 0.66399324 0.96534395 0.7061647  0.9455235
 0.24310133 0.75702775 0.48962653 0.3786994  0.5802011  0.81011224
 0.5445204 ]",0.015873017
"[0.59570104 0.5051342  0.04068386 0.96341085 0.46109974 0.7576965
 0.06951758 0.27879208 0.3720797  0.03867058 0.470459   0.3578505
 0.60963833 0.52785885 0.40367904 0.73827475 0.212125   0.57269645
 0.35397312 0.59514713 0.8717543  0.55020094 0.97529787 0.54933226
 0.6916329  0.30690604 0.6508575  0.18768047 0.42179775 0.8556506
 0.13306953]",0.015873017
"[0.70727795 0.35815406 0.28215435 0.4478452  0.08359593 0.9004505
 0.03823236 0.426754   0.23479539 0.47171786 0.03922776 0.18020995
 0.17999132 0.64939505 0.52993995 0.22186048 0.78158325 0.93489194
 0.26956844 0.51299185 0.9207091  0.28251675 0.8078599  0.26985946
 0.85653114 0.563998   0.18683638 0.9416439  0.8105168  0.4479663
 0.26836005]",0.015873017
"[0.58059    0.42878827 0.82455057 0.48983532 0.27964574 0.26806924
 0.9950897  0.5855476  0.47660846 0.70704365 0.9754414  0.4697458
 0.23734672 0.13625696 0.9032083  0.8183733  0.00686791 0.09784534
 0.6165474  0.06246405 0.74021995 0.97584766 0.5963283  0.37024504
 0.797494   0.4423154  0.994065   0.3104251  0.3829134  0.6544875
 0.9600507 ]",0.015873017
"[0.7667659  0.92616206 0.37780273 0.35326144 0.25971836 0.09308702
 0.39360866 0.09360568 0.13214853 0.16421348 0.98273385 0.13533725
 0.21661386 0.24737944 0.52435565 0.14759697 0.06652745 0.05661855
 0.81031907 0.9991297  0.02438797 0.2330578  0.38856688 0.26074845
 0.55386305 0.28751624 0.521709   0.7340688  0.47684008 0.7601576
 0.20410335]",0.015873017
"[0.9428787  0.7496593  0.45654827 0.05507487 0.39065692 0.47650194
 0.04103743 0.7068097  0.24919958 0.44960535 0.29210946 0.7063096
 0.26523572 0.1929504  0.7474409  0.47602004 0.36267123 0.55298626
 0.62054306 0.25893685 0.5113549  0.7451834  0.32789773 0.62437767
 0.26182833 0.55584574 0.43957087 0.32866144 0.8887014  0.61749077
 0.498199  ]",0.015873017
"[0.23381029 0.18061578 0.06627988 0.13430506 0.15388899 0.3247447
 0.14122082 0.8284358  0.30365935 0.30985728 0.87940836 0.6485053
 0.6607204  0.37839696 0.11526831 0.38579056 0.8109124  0.92688614
 0.23976661 0.40771013 0.63387597 0.02386783 0.5930847  0.5748843
 0.3499112  0.22201787 0.6918762  0.02389634 0.07948904 0.60207075
 0.13748495]",0.015873017
"[0.7066913  0.30315402 0.13299434 0.13119946 0.8768918  0.33040202
 0.16343386 0.52179086 0.80866265 0.81074417 0.8180618  0.3542048
 0.10038091 0.11299302 0.3986386  0.6398537  0.51465076 0.3141969
 0.39837763 0.6010338  0.42282856 0.05636613 0.36830437 0.14117564
 0.8938469  0.06141872 0.76435095 0.43913004 0.20655613 0.08095849
 0.6891013 ]",0.015873017
"[0.7025626  0.47494933 0.94294524 0.68468297 0.42883006 0.01490249
 0.33009592 0.8248861  0.09253217 0.84407896 0.14031945 0.00962131
 0.8662689  0.37537807 0.11362608 0.13993867 0.9865933  0.3598151
 0.03783048 0.5632498  0.68188465 0.04855953 0.9576735  0.07771862
 0.29798362 0.10925291 0.7936495  0.6216104  0.0359731  0.7890241
 0.8733165 ]",0.015873017
"[0.6794398  0.6615803  0.2341661  0.52699065 0.40484545 0.7144893
 0.4464253  0.9299581  0.829791   0.49289408 0.24801947 0.12039401
 0.657757   0.82120377 0.63615596 0.04535641 0.65150106 0.6815477
 0.6736641  0.27402356 0.03143921 0.5661613  0.79680145 0.7322547
 0.8719221  0.36459395 0.7953895  0.09764095 0.38242322 0.34609035
 0.8056652 ]",0.015873017
"[0.34713748 0.34646288 0.7929378  0.71921444 0.76819474 0.6876221
 0.8737753  0.7976226  0.48410556 0.91383255 0.6332115  0.7370056
 0.52444667 0.594754   0.21489844 0.07026894 0.72582626 0.24630438
 0.22276086 0.6654636  0.9368627  0.9071767  0.29208192 0.78594595
 0.86839527 0.00696707 0.84779596 0.19795582 0.641906   0.5407529
 0.9353198 ]",0.015873017
"[0.79669666 0.696014   0.5938581  0.7964461  0.20185249 0.53857505
 0.03437873 0.41470382 0.49942213 0.65535736 0.62435323 0.8357145
 0.01613295 0.47157225 0.6599754  0.9371407  0.8944817  0.8652073
 0.93090576 0.49843168 0.94725716 0.8797499  0.5648977  0.11563829
 0.49843207 0.9985827  0.14341307 0.48741087 0.61748135 0.1835041
 0.5328684 ]",0.015873017
"[0.32407406 0.5138816  0.7587107  0.9679328  0.8494671  0.09203015
 0.18976271 0.6890754  0.42386264 0.79364455 0.00483694 0.42755696
 0.61087936 0.72015584 0.9337493  0.01535795 0.88705915 0.64370114
 0.15101449 0.4100531  0.12615518 0.5076609  0.551253   0.36007673
 0.05906217 0.5497089  0.8596472  0.62168777 0.16193524 0.527094
 0.25577688]",0.015873017
"[0.00902589 0.93356615 0.7040401  0.52267665 0.2792502  0.2488982
 0.9782747  0.01600275 0.3978702  0.67247957 0.7383676  0.9660677
 0.76259404 0.99879223 0.13670118 0.4473968  0.03008752 0.43519625
 0.7303439  0.8079849  0.39146006 0.17940831 0.8930481  0.72180676
 0.2169476  0.7470375  0.52415967 0.48224    0.7938391  0.3505232
 0.9600507 ]",0.015873017
"[0.94997233 0.6706154  0.30601472 0.36650893 0.6524504  0.90014905
 0.5025944  0.62701833 0.03701501 0.08461821 0.35892302 0.5527665
 0.4468409  0.9357434  0.87473893 0.94439876 0.83358186 0.49642783
 0.3512269  0.89600253 0.02958279 0.38651195 0.2358129  0.06598199
 0.20609453 0.85561275 0.56713474 0.8740225  0.88907117 0.18419853
 0.1635765 ]",0.015873017
"[0.15577659 0.02522296 0.290005   0.10621271 0.56789917 0.63862205
 0.8896972  0.9680499  0.75545007 0.9503025  0.8049156  0.72417307
 0.34561375 0.10705214 0.9388695  0.08725382 0.68457407 0.95202625
 0.6378849  0.37196034 0.30006242 0.87421155 0.07210756 0.5837095
 0.10168205 0.7501004  0.38225266 0.18243924 0.00869859 0.92726576
 0.64506817]",0.015873017
"[0.6803167  0.15218364 0.19223033 0.28760687 0.70964146 0.428774
 0.5492419  0.96118903 0.2959753  0.58725625 0.5810619  0.36206383
 0.18024033 0.7935338  0.14395362 0.92550737 0.58303905 0.74252224
 0.22851923 0.26768917 0.61588097 0.20162559 0.6430175  0.32796797
 0.5242892  0.7176261  0.5513473  0.61202747 0.4954574  0.05903496
 0.7576962 ]",0.015873017
"[0.31110278 0.06212804 0.81147414 0.93097985 0.6295178  0.5155895
 0.31503874 0.21752454 0.50501525 0.23864591 0.8891166  0.6207362
 0.13929147 0.78115934 0.2720814  0.7075531  0.74197805 0.79257834
 0.7641444  0.9245524  0.5574223  0.36272082 0.35396177 0.40989274
 0.39635965 0.23502842 0.19090356 0.9089414  0.5542604  0.9307659
 0.9817901 ]",0.015873017
"[0.92218757 0.8544564  0.28727546 0.3740738  0.5813466  0.10399425
 0.86311215 0.58965415 0.14622585 0.4910988  0.60800177 0.82374233
 0.9071021  0.45268902 0.36936048 0.8572719  0.3402352  0.33103633
 0.45144823 0.60915214 0.48250777 0.78454053 0.63801414 0.720399
 0.44308305 0.9564724  0.50488496 0.02044396 0.62763274 0.7794997
 0.41092685]",0.015873017
"[0.05057264 0.49980697 0.8802413  0.56134784 0.55945855 0.02284566
 0.45694226 0.1222259  0.95256    0.02168595 0.56880957 0.18259682
 0.808607   0.23110096 0.518991   0.93798655 0.8145079  0.6986192
 0.98790956 0.4887005  0.14094795 0.25891224 0.81943774 0.05629453
 0.57792145 0.61018336 0.20923997 0.3328217  0.1263125  0.28078645
 0.06040671]",0.015873017
"[0.4910915  0.47554263 0.48389292 0.42639858 0.44368005 0.53227276
 0.4412013  0.4327593  0.45229945 0.4898354  0.40478212 0.4625326
 0.4520264  0.49980697 0.4246183  0.40155217 0.5726963  0.48023826
 0.54109734 0.5026717  0.46435076 0.5069046  0.52678657 0.60839164
 0.5375287  0.59984237 0.50464994 0.43076193 0.5263058  0.5026884
 0.49574327]",0.015873017
