Points,Weights
"[0.8025816  0.7304139  0.10762206 0.32668516 0.8094345  0.42372006
 0.14775833 0.93820363 0.8390833  0.12870334 0.58191603 0.02746712
 0.85552347 0.5851908  0.6081957  0.0659205  0.7558612  0.340034
 0.7789846  0.8991346  0.33303612 0.04901312 0.8497723  0.725192
 0.7746734  0.91843754 0.63556176 0.701324   0.5017671  0.7441406
 0.18887508]",0.015873017
"[0.04007517 0.2020894  0.6675123  0.37528992 0.26495543 0.23147888
 0.3517915  0.8396488  0.54976255 0.11119767 0.40456372 0.49921432
 0.62701035 0.3682315  0.6424736  0.3210188  0.21113649 0.4518287
 0.6434066  0.7853618  0.6925869  0.51072514 0.05602966 0.38903147
 0.85201526 0.88848263 0.5379109  0.12446783 0.90141124 0.66743237
 0.7086118 ]",0.015873017
"[0.19020814 0.6258259  0.7659653  0.5495475  0.72087586 0.9469276
 0.58225584 0.84655935 0.5489654  0.5351933  0.43260187 0.3574653
 0.1975155  0.47660705 0.76244116 0.45491347 0.6268738  0.73736644
 0.68174344 0.31573784 0.8829387  0.23493263 0.8255064  0.39934897
 0.23415086 0.9988343  0.89965904 0.547235   0.25225276 0.85987115
 0.78209   ]",0.015873017
"[0.7169443  0.6214984  0.5160245  0.7517527  0.45292398 0.4796996
 0.56452507 0.16432583 0.32230267 0.19051692 0.9967526  0.47437847
 0.21418639 0.363457   0.7716292  0.9672512  0.9434313  0.21380764
 0.45371148 0.5751083  0.7129392  0.401673   0.80866116 0.67387545
 0.51577413 0.21276791 0.42298517 0.18503666 0.23722929 0.55097216
 0.26872924]",0.015873017
"[0.43718213 0.10507345 0.12143008 0.7639489  0.3958533  0.7244937
 0.7422718  0.70096767 0.19475345 0.97374415 0.0838756  0.6956133
 0.74023    0.39630798 0.29827034 0.69318634 0.92184037 0.06246427
 0.31582    0.5136799  0.6204101  0.9959413  0.18429177 0.60827535
 0.39174384 0.8029667  0.83933175 0.40775284 0.04903153 0.13277146
 0.9303576 ]",0.015873017
"[0.70185167 0.35096577 0.67033386 0.3137425  0.9723714  0.43318355
 0.11582697 0.683094   0.09129656 0.42374292 0.67332345 0.7946464
 0.53792816 0.04776148 0.85248923 0.8462577  0.13645698 0.45762926
 0.14809085 0.46034533 0.4905979  0.8309447  0.320774   0.7904788
 0.13493255 0.45742434 0.24438989 0.6939109  0.9464845  0.24583408
 0.7313663 ]",0.015873017
"[0.7984351  0.6263743  0.37316555 0.7596114  0.77477914 0.43523657
 0.86781746 0.48088098 0.29483753 0.7089326  0.8602015  0.96103185
 0.56653863 0.876802   0.6654236  0.33182025 0.7229467  0.23782858
 0.10008521 0.9319958  0.613014   0.86144286 0.3483323  0.24100423
 0.9088416  0.57809156 0.49074653 0.47167847 0.56073093 0.80298835
 0.34954023]",0.015873017
"[0.85662663 0.9065731  0.65033364 0.04326187 0.52954787 0.67111707
 0.34059533 0.36240146 0.42302185 0.46983463 0.37320587 0.36413214
 0.34934494 0.75874615 0.24285395 0.5978231  0.9408002  0.25550508
 0.83744127 0.20697628 0.30947402 0.64008075 0.34242436 0.11601944
 0.74504    0.16860224 0.58498436 0.8031243  0.17838566 0.38430718
 0.4242958 ]",0.015873017
"[0.91084874 0.841076   0.29446474 0.7962057  0.54380375 0.45408165
 0.01649353 0.662973   0.38103613 0.07010341 0.63227105 0.19837515
 0.9450181  0.49083158 0.26896268 0.6299039  0.46926168 0.38386303
 0.16772334 0.65903187 0.4144445  0.10484204 0.9186068  0.09913018
 0.39594507 0.74920535 0.3633531  0.3745529  0.36285907 0.01389565
 0.26982906]",0.015873017
"[0.21304648 0.45289782 0.26205665 0.59398335 0.89272517 0.22973253
 0.24935347 0.8137121  0.3168697  0.33518216 0.18695144 0.17807625
 0.3499686  0.889439   0.5274369  0.24304886 0.39768445 0.89066434
 0.25841996 0.7806354  0.594374   0.4608909  0.51482254 0.42216757
 0.7838468  0.26240614 0.41150033 0.16751905 0.16164152 0.9396504
 0.74413306]",0.015873017
"[0.57430166 0.82956815 0.74082166 0.9485175  0.80873275 0.67210984
 0.2186752  0.9466332  0.6154966  0.54781497 0.35334536 0.21415351
 0.73778486 0.5010012  0.9664478  0.8348644  0.88024825 0.03595929
 0.39652836 0.9946849  0.36921504 0.11809328 0.8668111  0.03445951
 0.22949024 0.8652074  0.749032   0.25213635 0.4914514  0.73836094
 0.4070975 ]",0.015873017
"[0.47713137 0.41690636 0.02147537 0.97164816 0.9020388  0.13825744
 0.6912459  0.08945319 0.8737479  0.8157678  0.3814381  0.12916896
 0.7837834  0.11301196 0.0131248  0.14444427 0.5146155  0.07862072
 0.8838528  0.5579455  0.16100504 0.27641454 0.02894714 0.9403963
 0.6259705  0.57139635 0.48054457 0.7306032  0.4982703  0.22819641
 0.7627759 ]",0.015873017
"[0.9636872  0.6351507  0.3323975  0.49168903 0.5603917  0.67453945
 0.924461   0.19651578 0.59472764 0.73950255 0.75361747 0.6133595
 0.60027796 0.4411059  0.8693406  0.56996757 0.20420939 0.96130663
 0.445917   0.86626035 0.4803509  0.7821068  0.75801516 0.30223963
 0.93288124 0.65697485 0.95747656 0.45850983 0.31500688 0.6628371
 0.7893078 ]",0.015873017
"[0.7026647  0.14000057 0.4466513  0.06526949 0.26993117 0.06288157
 0.9519167  0.45267004 0.7182117  0.5954287  0.6674372  0.4145215
 0.27668762 0.09299965 0.79319096 0.9629918  0.61073947 0.95137614
 0.55977446 0.7053659  0.72974724 0.3509399  0.93449515 0.6444141
 0.3870126  0.2820014  0.2337118  0.5489926  0.68284214 0.55496746
 0.20944883]",0.015873017
"[0.25715494 0.0645588  0.28639248 0.5217326  0.82919997 0.7403889
 0.17829007 0.02271028 0.07796687 0.45597953 0.6715474  0.7771894
 0.62135446 0.9800005  0.27312207 0.7297853  0.5615011  0.08183598
 0.05009115 0.27468783 0.5757962  0.5944655  0.7395247  0.6860907
 0.81069106 0.03030299 0.8399799  0.07308386 0.08275462 0.11891637
 0.47750628]",0.015873017
"[0.4049992  0.89270693 0.257822   0.27103594 0.04835071 0.9479463
 0.25367916 0.27114117 0.56560475 0.1009248  0.3677393  0.4032835
 0.8162735  0.17805164 0.03097418 0.13475008 0.6915292  0.04660557
 0.19186425 0.258462   0.7581346  0.8736917  0.33461836 0.6693782
 0.29931077 0.68513834 0.07813486 0.48244005 0.16440418 0.60387045
 0.9159244 ]",0.015873017
"[0.18681455 0.91270465 0.44756812 0.38705027 0.74715847 0.859675
 0.4236357  0.15726572 0.6242443  0.8667455  0.6953344  0.97147006
 0.5652881  0.0329598  0.7133775  0.7580392  0.82320607 0.8520568
 0.9889232  0.1873651  0.31599647 0.36619857 0.16242392 0.8431929
 0.46438998 0.8457727  0.06253764 0.6805385  0.25289348 0.08592985
 0.68860394]",0.015873017
"[0.03380651 0.6025575  0.28080684 0.20533761 0.9742414  0.06246408
 0.39340973 0.42880577 0.41015747 0.8455372  0.29377124 0.8336292
 0.7611135  0.20167021 0.41836816 0.6140124  0.01333333 0.5140919
 0.22659366 0.06278279 0.33876798 0.08574027 0.94661087 0.94346756
 0.08010986 0.43207708 0.7658017  0.00501979 0.52897716 0.9210671
 0.5471264 ]",0.015873017
"[0.963733   0.24920022 0.33721128 0.6415278  0.3769169  0.5577549
 0.17105763 0.6676238  0.01270179 0.9511318  0.88462704 0.4846906
 0.3242     0.88107985 0.01362119 0.18035063 0.05879485 0.0459176
 0.84110296 0.52344227 0.98397875 0.43163764 0.5408657  0.6542012
 0.68591547 0.455733   0.8197607  0.49837178 0.9965835  0.3515089
 0.34409443]",0.015873017
"[0.58798635 0.7235063  0.6746686  0.13551824 0.10661922 0.91867805
 0.95585287 0.4297977  0.11988318 0.7366385  0.04139705 0.33691657
 0.9602253  0.02923957 0.43548295 0.02008379 0.5180124  0.821637
 0.21135078 0.8227438  0.2255462  0.43334788 0.58277893 0.02856027
 0.426472   0.15053214 0.05255538 0.26561126 0.24717997 0.6262359
 0.74951905]",0.015873017
"[0.79089165 0.41959682 0.64103895 0.8272241  0.9696926  0.03710359
 0.0481631  0.8894942  0.03837996 0.44624728 0.07896366 0.33674338
 0.08735689 0.77271265 0.21976487 0.7934536  0.9296126  0.23719001
 0.7367846  0.1180933  0.72852236 0.3659083  0.9505578  0.13233422
 0.9659374  0.00817201 0.92027295 0.9820661  0.09662358 0.8206631
 0.13129437]",0.015873017
"[0.7778238  0.52586603 0.38280144 0.0323573  0.3121451  0.4220877
 0.21106334 0.87673604 0.9206818  0.7463438  0.5151109  0.5534957
 0.9036305  0.12208103 0.8716577  0.39623314 0.29540792 0.6540208
 0.37215516 0.52059835 0.8470485  0.5923218  0.12935406 0.8935912
 0.9380988  0.7950238  0.74943286 0.6783607  0.53116935 0.4618893
 0.07887977]",0.015873017
"[0.29201308 0.3919963  0.96128464 0.36836886 0.41992822 0.12991168
 0.44162703 0.27832645 0.06926801 0.03011937 0.7250196  0.94677496
 0.93127525 0.53125906 0.58998835 0.40919217 0.6190974  0.43357286
 0.7266866  0.35460338 0.4331084  0.70243573 0.72579575 0.97902054
 0.06470028 0.13725115 0.8102229  0.46945018 0.94527227 0.25219783
 0.1289768 ]",0.015873017
"[0.9055643  0.29772797 0.8848001  0.9313031  0.48416868 0.76070756
 0.9094894  0.1751255  0.11351099 0.93576026 0.6774417  0.55971164
 0.3266333  0.6715474  0.33326158 0.2161924  0.30256185 0.4010739
 0.39063606 0.9294605  0.14122154 0.38587645 0.46982253 0.39277574
 0.08251819 0.7676829  0.37403926 0.09831727 0.4334438  0.96814346
 0.06023902]",0.015873017
"[0.17879678 0.78345597 0.92206216 0.81777877 0.7244494  0.04257679
 0.9044502  0.95478636 0.64625895 0.8964919  0.07313045 0.8248817
 0.9295491  0.81261903 0.57446116 0.5973946  0.38053998 0.44361195
 0.3789575  0.27251992 0.3348976  0.9349735  0.13914192 0.5692831
 0.6398947  0.5838864  0.06909531 0.11276668 0.7044582  0.14864153
 0.40769577]",0.015873017
"[0.4700359  0.53360075 0.48572227 0.52453965 0.5547548  0.6094458
 0.5537992  0.46122023 0.41796944 0.38450652 0.49916825 0.5145575
 0.4913526  0.51331866 0.5210353  0.53804404 0.4559133  0.5295249
 0.4585021  0.49266696 0.40862748 0.49645266 0.5483131  0.4416462
 0.4360029  0.45362884 0.47511724 0.39059365 0.43432325 0.5329915
 0.54130894]",0.015873017
