Points,Weights
"[0.63063353 0.5084397  0.69942325 0.5430863  0.30412197 0.13908598
 0.23362026 0.5442841  0.22448811 0.09202524 0.6911547  0.7012626
 0.05795047 0.44311345 0.0195059  0.92040014 0.83218056 0.05366459
 0.32031032 0.11927215 0.39042807 0.10132617]",0.022222223
"[0.8399735  0.7825214  0.32341802 0.31795526 0.33607456 0.4876828
 0.97772175 0.24550393 0.690109   0.72195095 0.8050624  0.07765459
 0.30958447 0.04939001 0.3814246  0.8120487  0.03027561 0.9739733
 0.5723553  0.07529758 0.6094667  0.61951286]",0.022222223
"[0.50836027 0.7346376  0.89684695 0.25384775 0.16262372 0.45170772
 0.40581164 0.63894045 0.30370277 0.87689537 0.800641   0.04249527
 0.18856205 0.90282726 0.09702623 0.36889106 0.96566    0.6330169
 0.9409343  0.05622664 0.13383114 0.42260408]",0.022222223
"[0.78755283 0.70158887 0.22106324 0.6198645  0.32607454 0.7993728
 0.1352678  0.9896288  0.41794157 0.91201    0.36502066 0.19671875
 0.653382   0.55884254 0.58990073 0.9637711  0.41288656 0.6619682
 0.5779305  0.00554151 0.13075677 0.5598709 ]",0.022222223
"[0.21732482 0.5894364  0.06005467 0.11118281 0.56667507 0.36440802
 0.22526221 0.3677924  0.66838443 0.22242506 0.3923976  0.8803698
 0.5860418  0.5419586  0.0813752  0.11593821 0.31559464 0.84470224
 0.1865355  0.19221143 0.22636263 0.16093469]",0.022222223
"[0.41375896 0.32989305 0.38743111 0.06926701 0.9979377  0.9707685
 0.28524914 0.30224773 0.29736444 0.7118293  0.7623083  0.703079
 0.05009656 0.83285135 0.17323041 0.0394123  0.659279   0.6199471
 0.53263515 0.5387422  0.90804327 0.01595805]",0.022222223
"[0.20616503 0.6690008  0.0130171  0.8082261  0.56753963 0.45157155
 0.21472917 0.77192163 0.2612972  0.41429436 0.3424534  0.47242957
 0.80034775 0.7843662  0.44942102 0.4455112  0.12436935 0.4945094
 0.16727526 0.31740627 0.9364396  0.34964874]",0.022222223
"[0.7932088  0.04891299 0.3072232  0.7783763  0.37982017 0.06842411
 0.5992265  0.04099926 0.4180963  0.512906   0.51782596 0.5510805
 0.06096517 0.15563737 0.6784021  0.3384341  0.56649196 0.39394397
 0.598537   0.20661604 0.9706499  0.09895436]",0.022222223
"[0.31218243 0.05177543 0.6041257  0.7674541  0.02458007 0.68575275
 0.02213572 0.15356998 0.01829939 0.12110371 0.21764237 0.44177678
 0.17241271 0.9427455  0.65737957 0.36162844 0.96817577 0.2349726
 0.8413996  0.43132657 0.1778062  0.8797676 ]",0.022222223
"[0.5625391  0.28064838 0.71154624 0.6998804  0.07631153 0.47829875
 0.2783211  0.18987627 0.97457916 0.14890574 0.8912066  0.31734404
 0.34537053 0.7385446  0.7922682  0.20853074 0.98326    0.12213863
 0.9023257  0.45579302 0.7185449  0.3429065 ]",0.022222223
"[0.07495844 0.350992   0.8427418  0.4428025  0.06296895 0.1855872
 0.51806414 0.414624   0.3233356  0.518601   0.13531968 0.67697597
 0.45930174 0.40975967 0.8989258  0.9022141  0.7589974  0.45581388
 0.11372419 0.54658186 0.25008926 0.85148984]",0.022222223
"[0.17007947 0.7262443  0.92351073 0.39601842 0.4885386  0.48125845
 0.67497325 0.8475121  0.26877162 0.20159139 0.02818055 0.09872904
 0.5467181  0.2742945  0.7941443  0.6860539  0.6540169  0.59325254
 0.93724614 0.57832485 0.4057531  0.6626546 ]",0.022222223
"[0.00931624 0.09142993 0.93621916 0.90790755 0.93163145 0.23927571
 0.4488565  0.30058634 0.37087643 0.5164069  0.13525994 0.35244933
 0.8950066  0.95239395 0.62576485 0.06504609 0.42597166 0.519613
 0.8056849  0.25077793 0.5093282  0.26394296]",0.022222223
"[0.7771515  0.5787082  0.82748854 0.01487691 0.9660611  0.55586046
 0.75966233 0.7047961  0.4915704  0.5880233  0.6762008  0.76052314
 0.34189293 0.7958201  0.69186014 0.5057199  0.87130713 0.8183369
 0.5592451  0.62317663 0.74548376 0.7103519 ]",0.022222223
"[0.946467   0.21223599 0.90562254 0.41685623 0.83503973 0.1476714
 0.2547264  0.566811   0.7971595  0.1788252  0.23078038 0.8326736
 0.9790743  0.7483656  0.62240547 0.09841242 0.2176966  0.14536805
 0.9463625  0.46932858 0.7095291  0.8064635 ]",0.022222223
"[0.5889116  0.39263612 0.06005467 0.6270935  0.6698636  0.6926589
 0.10297734 0.38312376 0.13841107 0.956909   0.6359126  0.9650434
 0.4157843  0.16254401 0.8720538  0.5584084  0.01698477 0.8514017
 0.30495796 0.5465933  0.96994025 0.20867495]",0.022222223
"[0.95863867 0.91298205 0.43961298 0.22890729 0.28723598 0.46688622
 0.8836527  0.88994056 0.02203867 0.18150046 0.5170225  0.45556945
 0.7856068  0.6210519  0.07083689 0.65874636 0.39773634 0.56077385
 0.52254885 0.80050087 0.9491973  0.09469377]",0.022222223
"[0.3043094  0.4833259  0.49018258 0.5302711  0.82078016 0.4987716
 0.76762366 0.5263008  0.6878253  0.34480166 0.26502973 0.16047926
 0.8462836  0.31317288 0.8030693  0.35548487 0.22797142 0.88403696
 0.5495914  0.9244016  0.6653342  0.9938836 ]",0.022222223
"[0.29120645 0.9581719  0.3516451  0.14640397 0.8566268  0.77705175
 0.7296336  0.94791836 0.98430353 0.9986525  0.42481625 0.52240485
 0.7553346  0.03607477 0.04975169 0.17173348 0.62395656 0.8935001
 0.7277455  0.6485365  0.90796906 0.687585  ]",0.022222223
"[0.08311713 0.90846187 0.8753872  0.35965803 0.35723346 0.7110444
 0.58689415 0.88579315 0.8564934  0.58015615 0.14640422 0.3309286
 0.8998924  0.00587801 0.29028422 0.20795189 0.6344478  0.29766604
 0.5424806  0.79874873 0.25235084 0.8502412 ]",0.022222223
"[0.489439   0.06281496 0.1665272  0.5857565  0.6589885  0.9535205
 0.6439484  0.69048613 0.6868022  0.46258578 0.55128855 0.83053124
 0.50158334 0.38280052 0.44668064 0.5409323  0.8024649  0.02316323
 0.7640926  0.37245768 0.46009678 0.4066161 ]",0.022222223
"[0.9082354  0.6487428  0.73948    0.44561192 0.35723346 0.01987726
 0.07327956 0.01516752 0.17440659 0.6635851  0.10746109 0.2569112
 0.09460782 0.30807757 0.6880353  0.47641826 0.6051338  0.92171526
 0.3343769  0.20036872 0.738556   0.80236983]",0.022222223
"[0.65460217 0.712067   0.7127198  0.04161276 0.9446569  0.02434283
 0.10905834 0.5997393  0.14038804 0.03389375 0.03441724 0.89067096
 0.8743586  0.7846937  0.2626655  0.7609272  0.43301943 0.82649153
 0.78955823 0.20339009 0.0594992  0.57308   ]",0.022222223
"[0.51871777 0.38823587 0.519452   0.5182468  0.49980697 0.39615273
 0.41612682 0.4793839  0.48182732 0.45540404 0.521589   0.60969543
 0.6133781  0.4695714  0.4537076  0.36951688 0.60342616 0.53580594
 0.62371826 0.5468029  0.3812642  0.457178  ]",0.022222223
