Points,Weights
"[0.5318524  0.19408804 0.6415434  0.75758517 0.6800261  0.7096237
 0.9148879  0.6571237  0.4711192  0.62431824 0.00595997 0.77504987
 0.7754097  0.55696946 0.36030647 0.6833402  0.64710927 0.00940726
 0.2320241  0.7276405  0.07493751 0.34778073 0.70774597]",0.021276595
"[0.766702   0.21337336 0.68890536 0.18875335 0.8690691  0.37894505
 0.4908316  0.6892516  0.07499386 0.79781526 0.10653397 0.04458085
 0.732175   0.5665826  0.9494529  0.06254593 0.37429583 0.93200636
 0.8738878  0.13575542 0.40364957 0.5543237  0.2199267 ]",0.021276595
"[0.82639056 0.6158697  0.39370036 0.75090396 0.58894324 0.79801035
 0.74155986 0.09974464 0.7578127  0.5801017  0.653538   0.22094755
 0.6849787  0.92764026 0.48889083 0.23757656 0.03518355 0.5513627
 0.79369485 0.4668935  0.5851121  0.68175995 0.70052946]",0.021276595
"[0.967284   0.6150469  0.16487238 0.49679336 0.3138706  0.6935422
 0.71029663 0.71304506 0.7172903  0.02838645 0.28946206 0.82425743
 0.3191072  0.60290766 0.9448494  0.8751253  0.09470039 0.7945222
 0.4976309  0.5861437  0.94298565 0.773115   0.0235591 ]",0.021276595
"[0.63118553 0.15209542 0.82734483 0.1203443  0.98703873 0.15912205
 0.7267899  0.7548308  0.6326212  0.9569876  0.6439886  0.02263724
 0.02004899 0.9986091  0.6947885  0.4528323  0.31113115 0.74465907
 0.35062778 0.5953227  0.13723385 0.7690555  0.39533925]",0.021276595
"[0.9266485  0.9261065  0.6244746  0.5951858  0.03022603 0.3556891
 0.17651942 0.12434299 0.8121911  0.02812134 0.35871246 0.4485392
 0.3913849  0.2811337  0.35900763 0.912542   0.9115268  0.11021104
 0.03118764 0.7323075  0.09640101 0.7667857  0.5249045 ]",0.021276595
"[0.3765925  0.67297316 0.14974065 0.51876867 0.8294014  0.8443952
 0.831505   0.2808452  0.9369016  0.9434976  0.7454138  0.24389751
 0.28281102 0.07919259 0.25283816 0.54182917 0.74483335 0.805718
 0.8354708  0.37884066 0.86951566 0.44504544 0.26279372]",0.021276595
"[0.05374776 0.86458987 0.572757   0.70923024 0.24948077 0.84296095
 0.24343838 0.9197933  0.81542724 0.13507415 0.42302784 0.9163462
 0.8653838  0.65190184 0.28667292 0.3304445  0.64355224 0.25710663
 0.8313672  0.8926866  0.65285    0.3512633  0.23292051]",0.021276595
"[0.55394065 0.693263   0.94109505 0.17936938 0.889084   0.30423215
 0.4989475  0.97801334 0.23338304 0.23787741 0.23497713 0.4231686
 0.18481313 0.04427431 0.6758234  0.01793579 0.43793014 0.26137254
 0.47919354 0.23771547 0.5345084  0.0457329  0.29610828]",0.021276595
"[0.9240405  0.7451876  0.62067497 0.8782985  0.35188955 0.79023796
 0.4684819  0.2306534  0.27975556 0.24082164 0.95844686 0.388578
 0.7077754  0.23210305 0.29134798 0.25442636 0.18898493 0.302285
 0.23681016 0.266577   0.02300509 0.5193001  0.6162522 ]",0.021276595
"[0.07263406 0.98046    0.39448506 0.68096495 0.20374425 0.5046842
 0.9064723  0.36186564 0.08263864 0.54059535 0.3418047  0.714319
 0.8113261  0.94706666 0.8846996  0.8484619  0.8792445  0.8867589
 0.2550059  0.36924052 0.83067566 0.66703033 0.44754633]",0.021276595
"[0.45903775 0.16986918 0.20150256 0.4833953  0.23436244 0.2763841
 0.3515139  0.10464831 0.155178   0.5999117  0.06696068 0.4404068
 0.80602324 0.12004121 0.04572077 0.6268423  0.04763585 0.32252726
 0.33252594 0.2629454  0.94196117 0.5023503  0.07891202]",0.021276595
"[0.66801447 0.7650782  0.27616754 0.6417714  0.6742277  0.57335883
 0.29880497 0.37483475 0.92265004 0.8637663  0.20573792 0.78856635
 0.06232917 0.5452309  0.44145706 0.20614806 0.25486198 0.57626
 0.42886236 0.04682466 0.48475206 0.10061743 0.26805708]",0.021276595
"[0.9198883  0.5373414  0.00912739 0.92596626 0.66961443 0.7901449
 0.2652259  0.830552   0.36107978 0.9191914  0.78877246 0.7831474
 0.6191547  0.25652206 0.19985372 0.34181324 0.31041732 0.6505228
 0.17106646 0.23192447 0.06969865 0.26479328 0.04234751]",0.021276595
"[0.32914048 0.37985185 0.25400993 0.15582632 0.32314488 0.5284366
 0.30847886 0.8527895  0.08329953 0.08311132 0.49656254 0.62960786
 0.95301235 0.1338606  0.92806756 0.20947453 0.27855217 0.30265188
 0.393163   0.702013   0.6628833  0.87843746 0.08827857]",0.021276595
"[0.23284857 0.8123996  0.29268283 0.3046884  0.9776522  0.23683135
 0.68418306 0.7321262  0.7687344  0.95680094 0.6276787  0.5996081
 0.3563387  0.8031367  0.9562727  0.5518897  0.226245   0.898334
 0.09673633 0.23546875 0.3999985  0.48924485 0.6841297 ]",0.021276595
"[0.21548538 0.7848716  0.11229317 0.91306496 0.37258923 0.9504161
 0.4945135  0.13046691 0.7902195  0.2898068  0.8857424  0.977178
 0.63435096 0.20759223 0.15204988 0.8000855  0.4018081  0.16875853
 0.36624822 0.7786056  0.17300034 0.8632812  0.40139484]",0.021276595
"[0.9301895  0.8678806  0.81952494 0.11850407 0.5062443  0.60061306
 0.13015118 0.6677733  0.36495352 0.55201286 0.07264173 0.95979154
 0.45933905 0.5343546  0.87264174 0.43701857 0.68682307 0.17473191
 0.19843468 0.03440515 0.6636691  0.25381783 0.41386506]",0.021276595
"[0.6827015  0.33496448 0.20924751 0.7588095  0.7176336  0.9745393
 0.7465366  0.19387291 0.6055076  0.9594702  0.8137624  0.873819
 0.6274868  0.09496158 0.06418686 0.8361817  0.97233856 0.674739
 0.95873797 0.07924347 0.9042427  0.12007474 0.47215766]",0.021276595
"[0.30414224 0.01681749 0.9502839  0.6598207  0.5700689  0.48944518
 0.17939147 0.27796644 0.02076549 0.41063094 0.0426643  0.05060356
 0.97896284 0.23988633 0.29493365 0.30950454 0.9689163  0.24097085
 0.70336986 0.8976786  0.6289133  0.83890575 0.43788588]",0.021276595
"[0.07571186 0.0807557  0.68434805 0.9738643  0.14427386 0.20114756
 0.71665955 0.7521996  0.46891695 0.25411764 0.8802075  0.6021973
 0.861278   0.6747333  0.9045213  0.0785988  0.14926967 0.53083456
 0.5291078  0.64808357 0.7780088  0.34600666 0.7274146 ]",0.021276595
"[0.30391538 0.39118153 0.02680265 0.02857688 0.13983615 0.66020226
 0.954165   0.45291573 0.7322412  0.88917834 0.3618226  0.46624234
 0.5689301  0.5067687  0.15843837 0.32769218 0.6626854  0.56163687
 0.6640334  0.9580494  0.4320632  0.65360916 0.2502871 ]",0.021276595
"[0.6938199  0.11328795 0.25054008 0.7196237  0.6496302  0.41573542
 0.02691018 0.45615792 0.01924145 0.67836547 0.5358118  0.94221586
 0.9206787  0.75382066 0.6976011  0.11477854 0.87845314 0.9694175
 0.7320481  0.43151718 0.4873501  0.9977582  0.699701  ]",0.021276595
"[0.25426725 0.26094055 0.9601273  0.61521083 0.31913817 0.21682538
 0.04482123 0.5611085  0.86845684 0.8271338  0.8186098  0.3745505
 0.1600832  0.29001686 0.9308017  0.6176309  0.74790895 0.08864349
 0.01563461 0.23546875 0.60603386 0.56488085 0.52954906]",0.021276595
"[0.42937002 0.40842563 0.9477103  0.27383915 0.7135914  0.18658507
 0.7074892  0.2807254  0.27285933 0.3446321  0.23712699 0.47381872
 0.38534617 0.36204726 0.59492594 0.1368531  0.81900597 0.4516013
 0.6807019  0.68165165 0.90572983 0.3885367  0.7673659 ]",0.021276595
"[0.859062   0.8371316  0.69860435 0.36209723 0.42746568 0.5632042
 0.55433685 0.39888465 0.33712322 0.6398873  0.16824724 0.90299726
 0.63941985 0.79057026 0.03356766 0.48802334 0.9314826  0.0838979
 0.39937764 0.6787421  0.15855111 0.26230237 0.87436473]",0.021276595
"[0.9135728  0.6648714  0.8724666  0.23824944 0.04289227 0.6339705
 0.8700906  0.3286021  0.5037579  0.3935656  0.0596691  0.12487278
 0.07374909 0.44791123 0.6057269  0.6136001  0.62432015 0.03511935
 0.45150796 0.5072114  0.5407358  0.26253837 0.09491965]",0.021276595
"[0.80222255 0.54541314 0.96355915 0.47338483 0.86633736 0.7641085
 0.21521467 0.34933048 0.42423075 0.881036   0.43272966 0.19980074
 0.33503324 0.4117771  0.39892182 0.7244534  0.67882675 0.11418705
 0.09985394 0.3869976  0.88644004 0.01735528 0.16805214]",0.021276595
"[0.30173308 0.41342315 0.72859335 0.8229201  0.37821546 0.9185663
 0.37895283 0.9465546  0.23268327 0.22211906 0.27929783 0.14277886
 0.31226465 0.15310726 0.11311164 0.35275847 0.45874855 0.5790937
 0.10703992 0.28143138 0.99359137 0.77799684 0.3186437 ]",0.021276595
"[0.14497732 0.2227036  0.05071629 0.13736601 0.92810833 0.0292596
 0.02238597 0.8731072  0.89455926 0.5812812  0.22600915 0.27914566
 0.4850252  0.14541098 0.614726   0.5194243  0.85494816 0.63725895
 0.9413237  0.82229507 0.1698286  0.15799195 0.5930939 ]",0.021276595
"[0.5049147  0.30692154 0.8736275  0.5627585  0.03962686 0.57146907
 0.68374115 0.27793598 0.16365357 0.05018998 0.44862226 0.22509001
 0.08286173 0.22840405 0.38009444 0.87831295 0.5875708  0.7909017
 0.0804491  0.7207781  0.8459572  0.12202516 0.44673   ]",0.021276595
"[0.62263197 0.9538407  0.5989671  0.42952678 0.4824435  0.06246408
 0.06258886 0.786499   0.59774095 0.4133522  0.22955646 0.3224517
 0.13894092 0.62165266 0.7764971  0.62737167 0.59950334 0.5552915
 0.24365892 0.9944402  0.55815065 0.8164172  0.9830273 ]",0.021276595
"[0.6597481  0.6454363  0.60149956 0.43370837 0.8339149  0.78314495
 0.08250305 0.9538498  0.4576796  0.2981486  0.95926076 0.7548278
 0.96668833 0.05850617 0.6064678  0.3408319  0.9446201  0.9952179
 0.05193668 0.01269054 0.20808855 0.96353024 0.7239593 ]",0.021276595
"[0.03348935 0.05587645 0.4927027  0.02011129 0.59720266 0.37587613
 0.9812073  0.44364282 0.9949356  0.64772385 0.6215938  0.6650138
 0.15129727 0.83166796 0.7118878  0.957403   0.05304921 0.8055456
 0.590816   0.18907924 0.41328382 0.82802063 0.91225487]",0.021276595
"[0.5485837  0.22186741 0.75858134 0.07487746 0.58914286 0.253058
 0.99494135 0.03391319 0.14455669 0.5703976  0.98041993 0.9450138
 0.39767075 0.99999416 0.5268875  0.7715741  0.226245   0.4630329
 0.71912086 0.92000437 0.36356714 0.06313568 0.74331975]",0.021276595
"[0.19855525 0.93732554 0.6735013  0.98087436 0.2015486  0.48683295
 0.4069795  0.47979915 0.79464614 0.08523169 0.59763634 0.42114
 0.3893599  0.5777138  0.3175731  0.18827792 0.84417915 0.21374555
 0.41137886 0.16402632 0.03617935 0.7649049  0.7831836 ]",0.021276595
"[0.5445719  0.5705346  0.5198928  0.43287653 0.4528114  0.4282476
 0.41622    0.5552269  0.43357116 0.3591616  0.54207975 0.581174
 0.6170343  0.39916813 0.54040664 0.5679985  0.52189904 0.5447056
 0.5274775  0.4576087  0.42652985 0.49678522 0.45510074]",0.021276595
